,sentence,label
1657,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),0
1658,S:-)if we have one good partnership going we will take lead:),0
1659,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,1
1660,"Yeah, where's your class at?",0
1661,No just send to you. Bec you in temple na.,0
1662,"You aren't coming home between class, right? I need to work out and shower!",0
1663,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,1
1664,S but mostly not like that.,0
1665,Ü v ma fan...,0
1666,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,0
1667,Guess who spent all last night phasing in and out of the fourth dimension,0
1668,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,0
1669,"Yes..but they said its IT.,",0
1670,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",0
1671,Lmao!nice 1,0
1672,Glad to see your reply.,0
1673,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,1
1674,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,1
1675,Nah dub but je still buff,0
1676,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",0
1677,"Yeah, that's fine! It's £6 to get in, is that ok?",0
1678,Lol where do u come up with these ideas?,0
1679,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0
1680,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",0
1681,Okay... We wait ah,0
1682,Y lei?,0
1683,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,0
1684,Already am squatting is the new way of walking,0
1685,Do you want bold 2 or bb torch,0
1686,Cramps stopped. Going back to sleep,0
1687,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,1
1688,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1
1689,Nan sonathaya soladha. Why boss?,0
1690,Bring tat cd don forget,0
1691,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,1
1692,I don't know but I'm raping dudes at poker,0
1693,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,0
1694,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0
1695,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?,0
1696,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,0
1697,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",0
1698,Hai priya are you right. What doctor said pa. Where are you.,0
1699,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",1
1700,Ok...,0
1701,Please ask mummy to call father,0
1702,Can come my room but cannot come my house cos my house still messy... Haha...,0
1703,I have lost 10 kilos as of today!,0
1704,Just taste fish curry :-P,0
1705,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,0
1706,Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?,0
1707,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,0
1708,Was doing my test earlier. I appreciate you. Will call you tomorrow.,0
1709,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",0
1710,U meet other fren dun wan meet me ah... Muz b a guy rite...,0
1711,"(No promises on when though, haven't even gotten dinner yet)",0
1712,I got your back! Do you have any dislikes in bed?,0
1713,o turns out i had stereo love on mi phone under the unknown album.,0
1714,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,1
1715,Yeah I don't see why not,0
1716,Asking do u knw them or nt? May be ur frnds or classmates?,0
1717,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",0
1718,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,1
1719,"As in missionary hook up, doggy hook up, standing...|",0
1720,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,0
1721,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0
1722,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,0
1723,Thought praps you meant another one. Goodo! I'll look tomorrow,0
1724,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.",0
1725,There bold 2  &lt;#&gt; . Is that yours,0
1726,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,0
1727,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.,0
1728,I went to project centre,0
1729,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0
1730,Lol yeah at this point I guess not,0
1731,Doing project w frens lor.,0
1732,Lol. Well quality aint bad at all so i aint complaining,0
1733,"K, can that happen tonight?",0
1734,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",1
1735,"I think we're going to finn's now, come",0
1736,Why tired what special there you had,0
1737,I will come tomorrow di,0
1738,I cant pick the phone right now. Pls send a message,0
1739,K go and sleep well. Take rest:-).,0
1740,U guys never invite me anywhere :(,0
1741,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,1
1742,I can do that! I want to please you both inside and outside the bedroom...,0
1743,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.,0
1744,I love to wine and dine my lady!,0
1745,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1
1746,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",0
1747,I don know account details..i will ask my mom and send you.my mom is out of reach now.,0
1748,I think u have the wrong number.,0
1749,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),0
1750,DO NOT B LATE LOVE MUM,0
1751,Got it..mail panren paru..,0
1752,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,0
1753,Give one miss from that number please,0
1754,Jus came back fr lunch wif my sis only. U leh?,0
1755,How is your schedule next week? I am out of town this weekend.,0
1756,Really good:)dhanush rocks once again:),0
1757,Lmao ok I wont be needing u to do my hair anymore.,0
1758,"Miss ya, need ya, want ya, love ya.",0
1759,Sorry i'm not free...,0
1760,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,0
1761,Nt yet chikku..simple habba..hw abt u?,0
1762,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",0
1763,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,0
1764,Joy's father is John. Then John is the NAME of Joy's father. Mandan,0
1765,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1
1766,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,0
1767,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1
1768,"K, want us to come by now?",0
1769,How. Its a little difficult but its a simple way to enter this place,0
1770,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,0
1771,Dont show yourself. How far. Put new pictures up on facebook.,0
1772,Watching tv now. I got new job :),0
1773,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",0
1774,"I'm not coming over, do whatever you want",0
1775,"Its ok chikku, and its my 1 of favourite song..:-)",0
1776,Did u see what I posted on your Facebook?,0
1777,Call FREEPHONE 0800 542 0578 now!,1
1778,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,1
1779,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",0
1780,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",1
1781,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,1
1782,";-( oh well, c u later",0
1783,My uncles in Atlanta. Wish you guys a great semester.,0
1784,No dear i do have free messages without any recharge. Hi hi hi,0
1785,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",0
1786,I dun believe u. I thk u told him.,0
1787,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0
1788,Yes:)sura in sun tv.:)lol.,0
1789,Arun can u transfr me d amt,0
1790,Takin a shower now but yeah I'll leave when I'm done,0
1791,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,0
1792,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u,0
1793,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1
1794,You bad girl. I can still remember them,0
1795,How much i gave to you. Morning.,0
1796,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",0
1797,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",0
1798,Can i get your opinion on something first?,0
1799,That one week leave i put know that time. Why.,0
1800,"If we hit it off, you can move in with me :)",0
1801,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,0
1802,I wanna watch that movie,0
1803,Ok lor thanx... Ü in school?,0
1804,I'm in class. Did you get my text.,0
1805,The bus leaves at  &lt;#&gt;,0
1806,God bless.get good sleep my dear...i will pray!,0
1807,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1
1808,Do have a nice day today. I love you so dearly.,0
